kb,date,url,slug,uuid
"2898785","2013-12-10","https://support.microsoft.com/help/2898785","ms13-097-cumulative-security-update-for-internet-explorer-december-10-2013-b969ca93-12f2-6fd5-f5a2-7b9204558cbf","b969ca93-12f2-6fd5-f5a2-7b9204558cbf"
"2899395","2013-12-10","https://support.microsoft.com/help/2899395","ms13-096-description-of-the-security-update-for-lync-2010-attendee-administrator-level-installation-december-10-2013-7abc7a5f-c340-9d85-16e4-992d80688ef6","7abc7a5f-c340-9d85-16e4-992d80688ef6"
"2899478","2014-11-11","https://support.microsoft.com/en-us/topic/november-11-2014-cumulative-update-for-sharepoint-server-2010-package-a9498ba1-ed70-afb5-5dd0-a33ea6a30e7d","november-11-2014-cumulative-update-for-sharepoint-server-2010-package-a9498ba1-ed70-afb5-5dd0-a33ea6a30e7d","a9498ba1-ed70-afb5-5dd0-a33ea6a30e7d"
"2899479","2014-11-11","https://support.microsoft.com/help/2899479","november-11-2014-cumulative-update-for-project-server-2010-package-c2b3304b-8e2a-7480-c658-206a6a83d15d","c2b3304b-8e2a-7480-c658-206a6a83d15d"
"2899490","2010-10-14","https://support.microsoft.com/en-us/topic/hotfix-kb2899490-for-sharepoint-server-2010-october-14-2014-coreserver-x-none-msp-c8bce533-6a14-3a81-199a-303ebc99c43a","hotfix-kb2899490-for-sharepoint-server-2010-october-14-2014-coreserver-x-none-msp-c8bce533-6a14-3a81-199a-303ebc99c43a","c8bce533-6a14-3a81-199a-303ebc99c43a"
"2899507","2014-11-11","https://support.microsoft.com/help/2899507","november-11-2014-update-for-lync-2013-kb2899507-f4b401c8-ab54-062d-fb1f-5db6937e1b63","f4b401c8-ab54-062d-fb1f-5db6937e1b63"
"2899522","2014-12-09","https://support.microsoft.com/help/2899522","december-9-2014-update-for-office-2013-kb2899522-eae187af-8f15-767c-8f44-b0b20f44dd34","eae187af-8f15-767c-8f44-b0b20f44dd34"
"2899557","2015-02-10","https://support.microsoft.com/help/2899557","february-10-2015-cumulative-update-for-project-server-2010-kb2899557-df961166-908e-6cb4-aed7-5160c3009491","df961166-908e-6cb4-aed7-5160c3009491"
"2899558","2015-02-10","https://support.microsoft.com/en-us/topic/february-10-2015-cumulative-update-for-sharepoint-server-2010-kb2899558-dcb1a84d-323a-b756-78a7-f0fd06d66ca7","february-10-2015-cumulative-update-for-sharepoint-server-2010-kb2899558-dcb1a84d-323a-b756-78a7-f0fd06d66ca7","dcb1a84d-323a-b756-78a7-f0fd06d66ca7"
"2899583","2014-12-09","https://support.microsoft.com/en-us/topic/december-9-2014-cumulative-update-for-sharepoint-server-2010-package-ff4fe20c-8dca-91ff-95e5-fe576ad5f9c9","december-9-2014-cumulative-update-for-sharepoint-server-2010-package-ff4fe20c-8dca-91ff-95e5-fe576ad5f9c9","ff4fe20c-8dca-91ff-95e5-fe576ad5f9c9"
"2899585","2010-12-09","https://support.microsoft.com/en-us/topic/hotfix-kb2899585-for-sharepoint-foundation-2010-december-9-2014-wss-x-none-msp-wssmui-language-code-msp-788e409e-f96a-73dd-d739-112a84264fca","hotfix-kb2899585-for-sharepoint-foundation-2010-december-9-2014-wss-x-none-msp-wssmui-language-code-msp-788e409e-f96a-73dd-d739-112a84264fca","788e409e-f96a-73dd-d739-112a84264fca"
"2899587","2014-12-09","https://support.microsoft.com/help/2899587","december-9-2014-cumulative-update-for-project-server-2010-package-fbdd8c95-c300-91d9-543f-7899fc6cab76","fbdd8c95-c300-91d9-543f-7899fc6cab76"
"2904244","2013-12-10","https://support.microsoft.com/help/2904244","ms13-100-vulnerabilities-in-microsoft-sharepoint-server-could-allow-remote-code-execution-december-10-2013-dfbdc47a-bf24-79e1-c70a-33d4ab700445","dfbdc47a-bf24-79e1-c70a-33d4ab700445"
"2905040","2014-01-01","https://support.microsoft.com/help/2905040","description-of-the-cumulative-update-5-0-8308-577-for-lync-server-2013-core-components-january-2014-d13df352-681a-2162-3b66-ae5df8dd2238","d13df352-681a-2162-3b66-ae5df8dd2238"
"2905238","2013-12-10","https://support.microsoft.com/help/2905238","ms13-106-vulnerability-in-a-microsoft-office-shared-component-could-allow-security-feature-bypass-december-10-2013-c9d645d8-d09b-6526-5594-c76a8c8532e9","c9d645d8-d09b-6526-5594-c76a8c8532e9"
"2907997","2013-12-10","https://support.microsoft.com/help/2907997","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-december-10-2013-0cd72855-b7f2-283f-1fa0-fc8c343b7af4","0cd72855-b7f2-283f-1fa0-fc8c343b7af4"
"2909158","2013-12-10","https://support.microsoft.com/help/2909158","ms13-099-vulnerability-in-microsoft-scripting-runtime-object-library-could-allow-remote-code-execution-december-10-2013-41e5331e-5de2-a057-52ee-7749beeab015","41e5331e-5de2-a057-52ee-7749beeab015"
"2909210","2014-02-11","https://support.microsoft.com/help/2909210","ms14-011-description-of-the-security-update-for-visual-basic-scripting-edition-vbscript-5-8-february-11-2014-8d360135-8bf6-bbdb-d7ec-ba1ced94011d","8d360135-8bf6-bbdb-d7ec-ba1ced94011d"
"2909212","2014-02-11","https://support.microsoft.com/help/2909212","ms14-011-description-of-the-security-update-for-visual-basic-scripting-edition-vbscript-5-7-february-11-2014-dc17a3a4-98c1-45ab-49cc-fe243f6cf129","dc17a3a4-98c1-45ab-49cc-fe243f6cf129"
"2909921","2014-02-11","https://support.microsoft.com/help/2909921","ms14-010-cumulative-security-update-for-internet-explorer-february-11-2014-7bf7e14d-ba62-8486-1656-a1541b96391e","7bf7e14d-ba62-8486-1656-a1541b96391e"
"2909976","2013-12-10","https://support.microsoft.com/help/2909976","ms13-104-vulnerability-in-microsoft-office-could-allow-information-disclosure-december-10-2013-a8a05a04-62ca-55a2-4891-f5ac1a8c3581","a8a05a04-62ca-55a2-4891-f5ac1a8c3581"
"2910904","2015-02-10","https://support.microsoft.com/en-us/topic/february-10-2015-update-for-sharepoint-foundation-2010-kb2910904-0ed5b463-7d11-6ca5-a425-98d81e696fa2","february-10-2015-update-for-sharepoint-foundation-2010-kb2910904-0ed5b463-7d11-6ca5-a425-98d81e696fa2","0ed5b463-7d11-6ca5-a425-98d81e696fa2"
"2910911","2014-12-09","https://support.microsoft.com/help/2910911","december-9-2014-cumulative-update-for-project-server-2013-package-865c8dba-cb83-bff8-83d9-6e9ed7920fb8","865c8dba-cb83-bff8-83d9-6e9ed7920fb8"
"2910938","2014-12-09","https://support.microsoft.com/en-us/topic/december-9-2014-cumulative-update-for-sharepoint-server-2013-package-5f7c386c-c798-fca8-fa87-1eb3eb7ee02d","december-9-2014-cumulative-update-for-sharepoint-server-2013-package-5f7c386c-c798-fca8-fa87-1eb3eb7ee02d","5f7c386c-c798-fca8-fa87-1eb3eb7ee02d"
"2910941","2013-02-10","https://support.microsoft.com/help/2910941","ms15-013-description-of-the-security-update-for-microsoft-office-2013-february-10-2015-94cec574-0777-d92c-d0fb-359bf1b899c3","94cec574-0777-d92c-d0fb-359bf1b899c3"
"2910945","2014-12-09","https://support.microsoft.com/en-us/topic/december-9-2014-cumulative-update-for-sharepoint-server-2013-package-c69262b9-3a4b-95b3-7b5d-9e80e3812794","december-9-2014-cumulative-update-for-sharepoint-server-2013-package-c69262b9-3a4b-95b3-7b5d-9e80e3812794","c69262b9-3a4b-95b3-7b5d-9e80e3812794"
"2912390","2014-02-11","https://support.microsoft.com/help/2912390","ms14-007-vulnerability-in-direct2d-could-allow-remote-code-execution-february-11-2014-f8d3c2a5-a7fa-3de9-de0a-1727e9a51726","f8d3c2a5-a7fa-3de9-de0a-1727e9a51726"
"2914055","2012-01-14","https://support.microsoft.com/help/2914055","ms14-004-description-of-the-security-update-for-microsoft-dynamics-ax-2012-january-14-2014-460847c2-bcde-2337-76c1-9373ea381e16","460847c2-bcde-2337-76c1-9373ea381e16"
"2916036","2014-02-11","https://support.microsoft.com/help/2916036","ms14-005-vulnerability-in-microsoft-xml-core-services-could-allow-information-disclosure-february-11-2014-c0317e4c-93c7-f860-9614-5eab9d7651f7","c0317e4c-93c7-f860-9614-5eab9d7651f7"
"2916204","2013-12-10","https://support.microsoft.com/help/2916204","description-of-the-office-updates-december-10-2013-915038fd-bb79-815c-553b-d8c2143adf5a","915038fd-bb79-815c-553b-d8c2143adf5a"
"2916605","2014-01-14","https://support.microsoft.com/help/2916605","ms14-001-vulnerabilities-in-microsoft-word-and-office-web-apps-could-allow-remote-code-execution-january-14-2014-a22e422f-a753-94f2-ab5b-7b6b55da94bb","a22e422f-a753-94f2-ab5b-7b6b55da94bb"
"2916607","2014-02-11","https://support.microsoft.com/help/2916607","ms14-009-vulnerabilities-in-the-net-framework-could-allow-elevation-of-privilege-february-11-2014-4d593581-9a2e-2b6e-6923-d5d3f0c01b2d","4d593581-9a2e-2b6e-6923-d5d3f0c01b2d"
"2916626","2014-01-14","https://support.microsoft.com/help/2916626","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-january-14-2014-78f039a7-312a-2e44-dc17-90d8724b777d","78f039a7-312a-2e44-dc17-90d8724b777d"
"2918614","2014-08-12","https://support.microsoft.com/help/2918614","ms14-049-description-of-the-security-update-for-windows-installer-service-august-12-2014-ec7fe146-1c4c-9144-4472-d6497ee827bf","ec7fe146-1c4c-9144-4472-d6497ee827bf"
"2919355","2014-04-01","https://support.microsoft.com/help/2919355","windows-rt-8-1-windows-8-1-and-windows-server-2012-r2-update-april-2014-3c9d820b-7079-359d-8660-21de648fa31d","3c9d820b-7079-359d-8660-21de648fa31d"
"2920678","2016-03-08","https://support.microsoft.com/help/2920678","march-8-2016-update-for-office-2016-kb2920678-112a65bb-7ac4-324b-ede1-333ed982015b","112a65bb-7ac4-324b-ede1-333ed982015b"
"2920690","2016-05-10","https://support.microsoft.com/en-us/topic/may-10-2016-update-for-sharepoint-server-2016-kb2920690-bb945559-37fa-7eb7-8549-4993da06fb7e","may-10-2016-update-for-sharepoint-server-2016-kb2920690-bb945559-37fa-7eb7-8549-4993da06fb7e","bb945559-37fa-7eb7-8549-4993da06fb7e"
"2920709","2020-01-07","https://support.microsoft.com/help/2920709","january-7-2020-update-for-visio-viewer-2016-kb2920709-13e8f27b-7aab-09d6-5470-872aecd39770","13e8f27b-7aab-09d6-5470-872aecd39770"
"2920717","2019-05-07","https://support.microsoft.com/help/2920717","may-7-2019-update-for-office-2016-kb2920717-0e1fe1e4-f070-0547-6322-7ca46ff84aa0","0e1fe1e4-f070-0547-6322-7ca46ff84aa0"
"2920720","2016-04-05","https://support.microsoft.com/help/2920720","april-5-2016-update-for-office-2016-kb2920720-3ec8cd0e-3db6-91e5-3862-fb93355cd2fc","3ec8cd0e-3db6-91e5-3862-fb93355cd2fc"
"2920721","2016-04-12","https://support.microsoft.com/en-us/topic/april-12-2016-update-for-sharepoint-server-2016-kb2920721-2e71c5f5-5dbf-3221-2053-163aa2bafae8","april-12-2016-update-for-sharepoint-server-2016-kb2920721-2e71c5f5-5dbf-3221-2053-163aa2bafae8","2e71c5f5-5dbf-3221-2053-163aa2bafae8"
"2920724","2015-12-08","https://support.microsoft.com/help/2920724","december-8-2015-update-for-office-2016-kb2920724-65ce6afd-b7fa-4390-0aa5-d1349cf46196","65ce6afd-b7fa-4390-0aa5-d1349cf46196"
"2920727","2016-01-12","https://support.microsoft.com/help/2920727","ms16-004-description-of-the-security-update-for-office-2016-january-12-2016-d8691423-609c-9739-5d8c-9c2df9bbff6c","d8691423-609c-9739-5d8c-9c2df9bbff6c"
"2920744","2015-02-10","https://support.microsoft.com/help/2920744","february-10-2015-update-for-lync-2013-kb2920744-e0c37d32-410a-4a71-cc9c-1f984cb469c3","e0c37d32-410a-4a71-cc9c-1f984cb469c3"
"2920796","2015-02-10","https://support.microsoft.com/help/2920796","february-10-2015-cumulative-update-for-project-server-2013-kb2920796-52d6590e-91a9-1e84-7442-780af1ddff76","52d6590e-91a9-1e84-7442-780af1ddff76"
"2920801","2015-02-10","https://support.microsoft.com/en-us/topic/february-10-2015-cumulative-update-for-sharepoint-server-2013-kb2920801-1b3bb4f1-aae8-e05b-1a3e-3a38172397db","february-10-2015-cumulative-update-for-sharepoint-server-2013-kb2920801-1b3bb4f1-aae8-e05b-1a3e-3a38172397db","1b3bb4f1-aae8-e05b-1a3e-3a38172397db"
"2920804","2015-02-10","https://support.microsoft.com/en-us/topic/february-10-2015-cumulative-update-for-sharepoint-server-2013-kb2920804-876c81ff-d1ba-86a1-9b06-88fa385718ce","february-10-2015-cumulative-update-for-sharepoint-server-2013-kb2920804-876c81ff-d1ba-86a1-9b06-88fa385718ce","876c81ff-d1ba-86a1-9b06-88fa385718ce"
"2920815","2017-08-08","https://support.microsoft.com/en-us/topic/august-8-2017-cumulative-update-for-sharepoint-server-2010-kb2920815-8e14cf7b-de80-cc9f-7e94-146faa144fe3","august-8-2017-cumulative-update-for-sharepoint-server-2010-kb2920815-8e14cf7b-de80-cc9f-7e94-146faa144fe3","8e14cf7b-de80-cc9f-7e94-146faa144fe3"
"2922229","2014-04-08","https://support.microsoft.com/help/2922229","ms14-019-vulnerability-in-windows-file-handling-component-could-allow-remote-code-execution-april-8-2014-139f5e50-096d-4440-5465-18a262b9a913","139f5e50-096d-4440-5465-18a262b9a913"
"2923177","2014-01-14","https://support.microsoft.com/help/2923177","description-of-the-office-updates-january-14-2014-5786464f-da95-e2ba-ba61-7d24b9bcae49","5786464f-da95-e2ba-ba61-7d24b9bcae49"
"2923392","2014-03-11","https://support.microsoft.com/help/2923392","ms14-016-description-of-the-security-update-for-active-directory-march-11-2014-9df11395-4d4b-7b24-2720-9b68710c73cf","9df11395-4d4b-7b24-2720-9b68710c73cf"
"2925418","2014-03-11","https://support.microsoft.com/help/2925418","ms14-012-cumulative-security-update-for-internet-explorer-march-11-2014-8b5d6c9b-e8dc-1755-87f1-987c4de00c93","8b5d6c9b-e8dc-1755-87f1-987c4de00c93"
"2926765","2014-05-13","https://support.microsoft.com/help/2926765","ms14-027-description-of-the-security-update-for-windows-may-13-2014-4313dc60-5955-334f-dbd2-e5206e27ce7f","4313dc60-5955-334f-dbd2-e5206e27ce7f"
"2929437","2014-04-08","https://support.microsoft.com/help/2929437","description-of-the-security-update-for-internet-explorer-11-on-windows-7-and-windows-server-2008-r2-april-8-2014-1ab5e1aa-c33c-cc1e-5d93-a6c2f0bf82d3","1ab5e1aa-c33c-cc1e-5d93-a6c2f0bf82d3"
"2929825","2014-02-04","https://support.microsoft.com/help/2929825","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-february-4-2014-f09cec6e-7967-7201-f219-2fe6495a4b58","f09cec6e-7967-7201-f219-2fe6495a4b58"
"2930275","2014-03-11","https://support.microsoft.com/help/2930275","ms14-015-vulnerabilities-in-windows-kernel-mode-driver-could-allow-elevation-of-privilege-march-11-2014-05f9752f-387c-bbf7-e26c-96b2e912cb53","05f9752f-387c-bbf7-e26c-96b2e912cb53"
"2934802","2014-02-20","https://support.microsoft.com/help/2934802","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-february-20-2014-32a498ed-4876-a541-eb37-ba72ec401510","32a498ed-4876-a541-eb37-ba72ec401510"
"2937305","2014-08-01","https://support.microsoft.com/help/2937305","august-2014-cumulative-update-5-0-8308-738-for-lync-server-2013-core-components-cd44d573-db3c-7643-c66a-95642dfb4dd3","cd44d573-db3c-7643-c66a-95642dfb4dd3"
"2938527","2014-03-11","https://support.microsoft.com/help/2938527","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-march-11-2014-480b8018-81ed-781f-b180-7d8ce8efc1c0","480b8018-81ed-781f-b180-7d8ce8efc1c0"
"2942844","2014-04-08","https://support.microsoft.com/help/2942844","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-april-8-2014-573698a2-9768-5763-542c-1d8d0f2085dd","573698a2-9768-5763-542c-1d8d0f2085dd"
"2949927","2014-10-14","https://support.microsoft.com/help/2949927","microsoft-security-advisory-availability-of-sha-2-hashing-algorithm-for-windows-7-and-windows-server-2008-r2-october-14-2014-e1711cc6-4919-1f77-9878-3d671826d2b2","e1711cc6-4919-1f77-9878-3d671826d2b2"
"2953522","2014-05-13","https://support.microsoft.com/help/2953522","ms14-029-security-update-for-internet-explorer-versions-6-7-8-9-10-and-11-may-13-2014-1b17772e-4ded-3991-0c1c-2db0cf68819d","1b17772e-4ded-3991-0c1c-2db0cf68819d"
"2954032","2014-04-01","https://support.microsoft.com/help/2954032","description-of-the-cumulative-update-for-lync-phone-edition-for-aastra-6721ip-and-aastra-6725ip-telephones-april-2014-e78aa3ae-83ed-c17c-2b48-8be51ffaf257","e78aa3ae-83ed-c17c-2b48-8be51ffaf257"
"2954033","2014-04-01","https://support.microsoft.com/help/2954033","description-of-the-cumulative-update-for-lync-phone-edition-for-hp-4110-and-hp-4120-telephones-april-2014-fac3081b-4ef5-4ff9-da8e-d4c2ec18bdf2","fac3081b-4ef5-4ff9-da8e-d4c2ec18bdf2"
"2954034","2014-04-01","https://support.microsoft.com/help/2954034","description-of-the-cumulative-update-for-lync-phone-edition-for-polycom-cx500-polycom-cx600-and-polycom-cx3000-telephones-april-2014-e4bed527-2239-d4b5-220d-5ab064014e7f","e4bed527-2239-d4b5-220d-5ab064014e7f"
"2954035","2014-04-01","https://support.microsoft.com/help/2954035","description-of-the-cumulative-update-for-lync-phone-edition-for-polycom-cx700-and-lg-nortel-ip-phone-8540-telephones-april-2014-b9dd2ebe-bfcb-8a25-3d1e-62b98c606286","b9dd2ebe-bfcb-8a25-3d1e-62b98c606286"
"2955382","2014-04-08","https://support.microsoft.com/help/2955382","description-of-the-office-updates-april-8-2014-9bcc2fb9-c6f8-63f3-79b4-fc580483ed81","9bcc2fb9-c6f8-63f3-79b4-fc580483ed81"
"2956055","2017-08-08","https://support.microsoft.com/help/2956055","august-8-2017-cumulative-update-for-project-server-2010-kb2956055-6fab1d82-c9aa-58a7-9782-4928fc0736be","6fab1d82-c9aa-58a7-9782-4928fc0736be"
"2956159","2015-03-10","https://support.microsoft.com/en-us/topic/march-10-2015-cumulative-update-for-sharepoint-server-2013-kb2956159-170ea949-f27c-8f3f-b5e1-96dc7a04ebd3","march-10-2015-cumulative-update-for-sharepoint-server-2013-kb2956159-170ea949-f27c-8f3f-b5e1-96dc7a04ebd3","170ea949-f27c-8f3f-b5e1-96dc7a04ebd3"
"2956162","2015-03-10","https://support.microsoft.com/help/2956162","march-10-2015-cumulative-update-for-project-server-2013-kb2956162-6c5d90c5-dbd9-4ff9-3d5c-d8b358cee7fe","6c5d90c5-dbd9-4ff9-3d5c-d8b358cee7fe"
"2956166","2015-03-10","https://support.microsoft.com/en-us/topic/march-10-2015-cumulative-update-for-sharepoint-server-2013-kb2956166-554fe68d-adf3-1107-7cdc-9f031c4f93b2","march-10-2015-cumulative-update-for-sharepoint-server-2013-kb2956166-554fe68d-adf3-1107-7cdc-9f031c4f93b2","554fe68d-adf3-1107-7cdc-9f031c4f93b2"
"2956168","2015-03-10","https://support.microsoft.com/help/2956168","march-10-2015-update-for-office-2013-kb2956168-4f1f87e5-88f9-786a-8653-662765d8107f","4f1f87e5-88f9-786a-8653-662765d8107f"
"2956174","2015-03-10","https://support.microsoft.com/help/2956174","march-10-2015-update-for-lync-2013-kb2956174-faaf41d4-2518-665e-ffa8-6b89a7e5df07","faaf41d4-2518-665e-ffa8-6b89a7e5df07"
"2956201","2015-03-10","https://support.microsoft.com/en-us/topic/march-10-2015-cumulative-update-for-sharepoint-server-2010-kb2956201-dba8cb46-39d1-7d95-3a9e-509319ffab6c","march-10-2015-cumulative-update-for-sharepoint-server-2010-kb2956201-dba8cb46-39d1-7d95-3a9e-509319ffab6c","dba8cb46-39d1-7d95-3a9e-509319ffab6c"
"2958732","2014-05-13","https://support.microsoft.com/help/2958732","ms14-026-vulnerability-in-the-net-framework-could-allow-elevation-of-privilege-may-13-2014-0c1c8c0b-f2cc-6367-e54d-98f827259eab","0c1c8c0b-f2cc-6367-e54d-98f827259eab"
"2962393","2014-05-05","https://support.microsoft.com/help/2962393","microsoft-security-advisory-update-for-vulnerability-in-juniper-networks-windows-in-box-junos-pulse-client-may-5-2014-e68d2213-3ed8-d891-0a30-71e84f088fca","e68d2213-3ed8-d891-0a30-71e84f088fca"
"2962486","2014-05-13","https://support.microsoft.com/help/2962486","ms14-025-vulnerability-in-group-policy-preferences-could-allow-elevation-of-privilege-may-13-2014-60734e15-af79-26ca-ea53-8cd617073c30","60734e15-af79-26ca-ea53-8cd617073c30"
"2962872","2014-07-08","https://support.microsoft.com/help/2962872","ms14-037-security-update-for-internet-explorer-versions-6-7-8-9-10-and-11-july-8-2014-cb6bba5f-1d62-1fd1-1f3f-2f2cdf16a47f","cb6bba5f-1d62-1fd1-1f3f-2f2cdf16a47f"
"2964042","2014-05-13","https://support.microsoft.com/help/2964042","description-of-the-office-updates-may-13-2014-919f1f55-87d3-e7b4-fc20-8cd5d934f0f0","919f1f55-87d3-e7b4-fc20-8cd5d934f0f0"
"2964358","2014-05-01","https://support.microsoft.com/help/2964358","description-of-the-security-update-for-internet-explorer-may-1-2014-b4279eff-2c0d-8475-468f-41102e4e22fb","b4279eff-2c0d-8475-468f-41102e4e22fb"
"2964718","2014-06-10","https://support.microsoft.com/help/2964718","ms14-036-description-of-the-security-update-for-windows-8-1-and-windows-server-2012-r2-june-10-2014-5d24dc27-3d1c-8e73-8b9d-e2ecc96d3a36","5d24dc27-3d1c-8e73-8b9d-e2ecc96d3a36"
"2964736","2012-06-10","https://support.microsoft.com/help/2964736","ms14-036-description-of-the-security-update-for-windows-8-1-windows-server-2012-rt-windows-8-and-windows-server-2012-june-10-2014-267a92fb-fb4c-5d95-a7c5-fe43ce6a5b9b","267a92fb-fb4c-5d95-a7c5-fe43ce6a5b9b"
"2965111","2014-05-01","https://support.microsoft.com/help/2965111","ms14-021-security-update-for-internet-explorer-may-1-2014-60c32bbf-1ad2-59f6-163a-01f463e79e5d","60c32bbf-1ad2-59f6-163a-01f463e79e5d"
"2965214","2015-04-14","https://support.microsoft.com/help/2965214","april-14-2015-update-for-office-2013-kb2965214-9b015476-c793-f4c0-aa2b-d65d22e91fb2","9b015476-c793-f4c0-aa2b-d65d22e91fb2"
"2965218","2015-04-14","https://support.microsoft.com/help/2965218","april-14-2015-update-for-office-2013-kb2965218-e4361c38-5713-f32a-60cf-5c5dbf1a2dfd","e4361c38-5713-f32a-60cf-5c5dbf1a2dfd"
"2965261","2015-04-14","https://support.microsoft.com/en-us/topic/april-14-2015-cumulative-update-for-sharepoint-foundation-2013-kb2965261-ca2fd92f-8a3d-087a-02c0-00319ffbb12f","april-14-2015-cumulative-update-for-sharepoint-foundation-2013-kb2965261-ca2fd92f-8a3d-087a-02c0-00319ffbb12f","ca2fd92f-8a3d-087a-02c0-00319ffbb12f"
"2965263","2015-04-14","https://support.microsoft.com/help/2965263","april-14-2015-cumulative-update-for-project-server-2013-kb2965263-a031d41f-45af-1046-509c-93ad16fc5cd9","a031d41f-45af-1046-509c-93ad16fc5cd9"
"2965266","2015-04-14","https://support.microsoft.com/en-us/topic/april-14-2015-cumulative-update-for-sharepoint-server-2013-kb2965266-1858742b-2af2-e8fe-8f15-03a7500d02f6","april-14-2015-cumulative-update-for-sharepoint-server-2013-kb2965266-1858742b-2af2-e8fe-8f15-03a7500d02f6","1858742b-2af2-e8fe-8f15-03a7500d02f6"
"2965293","2015-04-14","https://support.microsoft.com/help/2965293","april-14-2015-cumulative-update-for-project-server-2010-kb2965293-99d50c64-5ba1-58dc-9bcb-7c81f21a24f5","99d50c64-5ba1-58dc-9bcb-7c81f21a24f5"
"2965294","2015-04-14","https://support.microsoft.com/en-us/topic/april-14-2015-cumulative-update-for-sharepoint-server-2010-kb2965294-3092b206-1a12-eef6-6f0a-0ffa8d4c3655","april-14-2015-cumulative-update-for-sharepoint-server-2010-kb2965294-3092b206-1a12-eef6-6f0a-0ffa8d4c3655","3092b206-1a12-eef6-6f0a-0ffa8d4c3655"
"2966072","2014-06-10","https://support.microsoft.com/help/2966072","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-june-10-2014-92c0e649-f3dc-450c-aa50-a4c908fdbc5f","92c0e649-f3dc-450c-aa50-a4c908fdbc5f"
"2971668","2014-06-10","https://support.microsoft.com/help/2971668","description-of-the-office-updates-june-10-2014-8c4a2ecf-df45-8619-3b45-7dcd789ec90d","8c4a2ecf-df45-8619-3b45-7dcd789ec90d"
"2973351","2014-07-08","https://support.microsoft.com/help/2973351","microsoft-security-advisory-registry-update-to-improve-credentials-protection-and-management-for-windows-based-systems-that-have-the-2919355-update-installed-july-8-2014-adf79e61-15b9-3a0c-930c-9c6072b72822","adf79e61-15b9-3a0c-930c-9c6072b72822"
"2974008","2014-07-08","https://support.microsoft.com/help/2974008","microsoft-security-advisory-update-for-vulnerabilities-in-adobe-flash-player-in-internet-explorer-july-8-2014-303dc10b-aec1-ce66-04e5-ca13d46d247e","303dc10b-aec1-ce66-04e5-ca13d46d247e"
"2975625","2014-07-08","https://support.microsoft.com/help/2975625","microsoft-security-advisory-registry-update-to-improve-credentials-protection-and-management-for-windows-systems-that-do-not-have-the-2919355-update-installed-july-8-2014-165dab6e-2616-5b41-d0ba-747791489b7f","165dab6e-2616-5b41-d0ba-747791489b7f"
"2975689","2014-07-08","https://support.microsoft.com/help/2975689","ms14-038-vulnerability-in-windows-journal-could-allow-remote-code-execution-july-8-2014-5c567175-1332-c192-8c0d-7d077a567bc9","5c567175-1332-c192-8c0d-7d077a567bc9"
"2976627","2014-08-12","https://support.microsoft.com/help/2976627","ms14-051-cumulative-security-update-for-internet-explorer-august-12-2014-4382b7c4-cbe2-c182-9683-159dcf76a5f6","4382b7c4-cbe2-c182-9683-159dcf76a5f6"
"2977292","2014-10-14","https://support.microsoft.com/help/2977292","microsoft-security-advisory-update-for-microsoft-eap-implementation-that-enables-the-use-of-tls-october-14-2014-d9ba4b83-b4e9-2c01-83a7-e42706e671af","d9ba4b83-b4e9-2c01-83a7-e42706e671af"
"2977315","2014-08-12","https://support.microsoft.com/help/2977315","ms14-044-description-of-the-security-update-for-sql-server-2014-gdr-august-12-2014-a2f88282-7ee4-6abc-c7cf-7ae1609848a0","a2f88282-7ee4-6abc-c7cf-7ae1609848a0"
"2977316","2014-08-12","https://support.microsoft.com/help/2977316","ms14-044-description-of-the-security-update-for-sql-server-2014-qfe-august-12-2014-7d4aab6f-f0b9-d22a-7500-8fe7a3dd77c5","7d4aab6f-f0b9-d22a-7500-8fe7a3dd77c5"
"2977319","2014-08-12","https://support.microsoft.com/help/2977319","ms14-044-description-of-the-security-update-for-sql-server-2008-r2-service-pack-2-qfe-august-12-2014-f3b3e30f-1c41-49a4-af88-6b7f476e5f7b","f3b3e30f-1c41-49a4-af88-6b7f476e5f7b"
"2977320","2014-08-12","https://support.microsoft.com/help/2977320","ms14-044-description-of-the-security-update-for-sql-server-2008-r2-service-pack-2-gdr-august-12-2014-52312b46-c020-8efe-09d7-9470009bced7","52312b46-c020-8efe-09d7-9470009bced7"
"2977321","2014-08-12","https://support.microsoft.com/help/2977321","ms14-044-description-of-the-security-update-for-sql-server-2008-sp3-gdr-august-12-2014-48b45ca1-2089-d265-923d-699e38c286f4","48b45ca1-2089-d265-923d-699e38c286f4"
"2977322","2014-08-12","https://support.microsoft.com/help/2977322","ms14-044-description-of-the-security-update-for-sql-server-2008-service-pack-3-qfe-august-12-2014-663f096d-65e2-fc61-341e-1e8d25c1c23e","663f096d-65e2-fc61-341e-1e8d25c1c23e"
